"","subject","filename","word","vowel","start","end","duration","f0_20","f0_50","f0_80","f1_20","f1_40","f1_50","f1_60","f1_80","f2_20","f2_40","f2_50","f2_60","f2_80","f3_20","f3_40","f3_50","f3_60","f3_80","Analyst","Date","Settings","Praat.Version","OS","group","language","time","age","sex","city","country","education","history_welsh","history_other","use_welsh","use_other","proficiency_welsh","proficiency_other","attitudes_welsh","attitudes_other","score_welsh","score_other","dominance","hz.max","f1_norm","f2_norm","f3_norm","syll_type2","unpred","length"
"2256","uk_028","2017-06-28_W_28_s","ho:m","o:",476.8429,477.1459,303.0279,119.407,113.5261,103.7817,520.8393,525.6545,559.682,617.8168,624.4527,1371.297,1348.695,1336.372,1487.329,1392.334,2012.43,2174.427,2138.337,2127.16,2047.581,NA,"Fri Apr 27 20:37:36 2018","Max formant: 5000 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WE","welsh",42914.13269,"34","M","Bangor, Gwynedd","Cymru, DU","PhD/MD/JD","46.762",32.688,40.33,13.08,54.48,54.48,54.48,38.59,"196.052",138.838,"57.214",5000,-0.825782639527749,0.0445623536301181,0.5146322982891,"long","unpredictable","long"
"2257","uk_028","2017-06-28_W_28_s","hib","i",483.7357,483.8788,143.1371,129.4009,115.6196,110.7091,413.1245,400.5497,410.1297,429.4437,430.8436,1870.294,2007.63,2084.465,1033.151,2019.641,2086.243,2563.442,3125.585,2083.213,3085.479,NA,"Fri Apr 27 20:37:36 2018","Max formant: 5000 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WE","welsh",42914.13269,"34","M","Bangor, Gwynedd","Cymru, DU","PhD/MD/JD","46.762",32.688,40.33,13.08,54.48,54.48,54.48,38.59,"196.052",138.838,"57.214",5000,-1.1366779536858,0.489116101760466,0.894225339828611,"voiced","predictable","long"
"2258","uk_028","2017-06-28_W_28_s","hap","a",489.9122,490.019,106.8701,120.634,114.2328,105.362,754.7426,770.7795,788.8412,800.4733,753.6159,1278.696,1287.179,1295.796,1287.404,1273.142,2740.85,2656.718,2667.832,2672.771,2684.346,NA,"Fri Apr 27 20:37:36 2018","Max formant: 5000 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WE","welsh",42914.13269,"34","M","Bangor, Gwynedd","Cymru, DU","PhD/MD/JD","46.762",32.688,40.33,13.08,54.48,54.48,54.48,38.59,"196.052",138.838,"57.214",5000,-0.482586371660412,0.0137290522928097,0.735870031715016,"voiceless","predictable","short"
"2259","uk_028","2017-06-28_W_28_s","hep","e",492.2555,492.3557,100.2603,104.5262,99.9604,92.19541,718.3068,720.0656,727.4887,724.6148,724.0195,1618.75,1617.637,1611.487,1621.126,1646.282,2405.877,2424.039,2433.246,2496.633,2952.143,NA,"Fri Apr 27 20:37:36 2018","Max formant: 5000 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WE","welsh",42914.13269,"34","M","Bangor, Gwynedd","Cymru, DU","PhD/MD/JD","46.762",32.688,40.33,13.08,54.48,54.48,54.48,38.59,"196.052",138.838,"57.214",5000,-0.563552938543189,0.231761229382491,0.643830042591182,"voiceless","predictable","short"
"2260","uk_028","2017-06-28_W_28_s","hwm","u",496.4811,496.6362,155.1232,125.3311,115.2542,109.055,518.122,485.1142,493.797,511.9986,472.7587,1308.398,1381.769,1304.275,1252.188,1115.711,1959.599,2296.998,2275.815,2235.265,2304.201,NA,"Fri Apr 27 20:37:36 2018","Max formant: 5000 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WE","welsh",42914.13269,"34","M","Bangor, Gwynedd","Cymru, DU","PhD/MD/JD","46.762",32.688,40.33,13.08,54.48,54.48,54.48,38.59,"196.052",138.838,"57.214",5000,-0.951026903263676,0.020251205000914,0.576942104167879,"short","unpredictable","short"
"2261","uk_028","2017-06-28_W_28_s","hab","a",498.81,498.9767,166.6241,113.9112,104.4873,96.84318,828.351,774.7326,797.8942,808.2134,747.1325,1244.919,1270.234,1266.121,1285.257,1288.747,2491.935,2629.26,2611.723,2605.581,2583.406,NA,"Fri Apr 27 20:37:36 2018","Max formant: 5000 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WE","welsh",42914.13269,"34","M","Bangor, Gwynedd","Cymru, DU","PhD/MD/JD","46.762",32.688,40.33,13.08,54.48,54.48,54.48,38.59,"196.052",138.838,"57.214",5000,-0.47117539761568,-0.00943823006591593,0.714614030945977,"voiced","predictable","long"
"2262","uk_028","2017-06-28_W_28_s","him","i",500.973,501.1349,161.96,130.8855,124.413,113.5347,419.902,421.5246,408.5063,395.1546,391.513,1471.55,1670.389,1808.595,1820.419,1985.406,2051.966,2034.572,2032.987,2055.873,2036.186,NA,"Fri Apr 27 20:37:36 2018","Max formant: 5000 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WE","welsh",42914.13269,"34","M","Bangor, Gwynedd","Cymru, DU","PhD/MD/JD","46.762",32.688,40.33,13.08,54.48,54.48,54.48,38.59,"196.052",138.838,"57.214",5000,-1.1406440683644,0.347154174911122,0.464110014294845,"short","unpredictable","short"
"2263","uk_028","2017-06-28_W_28_s","ham","a",503.2138,503.3934,179.5724,115.3184,111.1011,107.1951,799.4449,784.1236,821.7874,864.2068,825.0556,1289.052,1294.134,1290.339,1286.327,1265.472,2446.564,2597.929,2677.233,2637.282,2316.293,NA,"Fri Apr 27 20:37:36 2018","Max formant: 5000 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WE","welsh",42914.13269,"34","M","Bangor, Gwynedd","Cymru, DU","PhD/MD/JD","46.762",32.688,40.33,13.08,54.48,54.48,54.48,38.59,"196.052",138.838,"57.214",5000,-0.441669680688001,0.00950884870780833,0.739387672639434,"short","unpredictable","short"
"2264","uk_028","2017-06-28_W_28_s","hob","o",510.6137,510.771,157.3638,115.0376,107.439,102.9899,903.0752,843.4345,762.769,729.8205,752.6005,1101.032,1179.774,1270.275,1535.349,1342.69,2500.429,2483.387,2402.934,2374.588,2369.385,NA,"Fri Apr 27 20:37:36 2018","Max formant: 5000 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WE","welsh",42914.13269,"34","M","Bangor, Gwynedd","Cymru, DU","PhD/MD/JD","46.762",32.688,40.33,13.08,54.48,54.48,54.48,38.59,"196.052",138.838,"57.214",5000,-0.516196171670005,-0.00616271337686136,0.631294364869209,"voiced","predictable","long"
"2265","uk_028","2017-06-28_W_28_s","hi:m","i:",520.194,520.4515,257.5055,130.3997,111.5833,106.991,278.0125,269.0718,273.6668,298.8242,458.8911,2126.75,2130.601,2140.109,2101.078,1685.969,3210.814,3196.275,3150.991,2922.005,2047.059,NA,"Fri Apr 27 20:37:36 2018","Max formant: 5000 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WE","welsh",42914.13269,"34","M","Bangor, Gwynedd","Cymru, DU","PhD/MD/JD","46.762",32.688,40.33,13.08,54.48,54.48,54.48,38.59,"196.052",138.838,"57.214",5000,-1.54124009682724,0.515460636476059,0.902320880694924,"long","unpredictable","long"
"2266","uk_028","2017-06-28_W_28_s","heb","e",530.8461,531.0083,162.2274,111.7949,102.1639,99.68176,698.2666,695.0159,712.1476,709.6078,650.6869,1584.992,1596.061,1595.623,1587.168,1531.394,2398.233,2802.439,2934.694,2923.71,2477.552,NA,"Fri Apr 27 20:37:36 2018","Max formant: 5000 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WE","welsh",42914.13269,"34","M","Bangor, Gwynedd","Cymru, DU","PhD/MD/JD","46.762",32.688,40.33,13.08,54.48,54.48,54.48,38.59,"196.052",138.838,"57.214",5000,-0.584866211523769,0.221868129745466,0.831207063060917,"voiced","predictable","long"
"2267","uk_028","2017-06-28_W_28_s","hum","ɨ",533.215,533.4995,284.4642,117.6996,109.7532,98.82171,332.4275,324.5341,338.4851,389.1848,477.5391,1887.393,1932.014,1777.64,1737.913,1588.619,2706.568,2686.143,2532.596,2438.757,2356.886,NA,"Fri Apr 27 20:37:36 2018","Max formant: 5000 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WE","welsh",42914.13269,"34","M","Bangor, Gwynedd","Cymru, DU","PhD/MD/JD","46.762",32.688,40.33,13.08,54.48,54.48,54.48,38.59,"196.052",138.838,"57.214",5000,-1.32867133116389,0.329890516060262,0.68384873778854,"short","unpredictable","short"
"2268","uk_028","2017-06-28_W_28_s","hwp","u",544.2038,544.3038,99.99529,130.1556,123.2695,109.9654,607.0777,576.2482,578.2359,626.3086,646.5709,1225.182,1338.895,1243.184,1187.523,1120.69,1955.635,2048.991,2166.609,2122.076,1984.643,NA,"Fri Apr 27 20:37:36 2018","Max formant: 5000 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WE","welsh",42914.13269,"34","M","Bangor, Gwynedd","Cymru, DU","PhD/MD/JD","46.762",32.688,40.33,13.08,54.48,54.48,54.48,38.59,"196.052",138.838,"57.214",5000,-0.793169487924891,-0.0277202953044631,0.527767146654651,"voiceless","predictable","short"
"2269","uk_028","2017-06-28_W_28_s","hom","o",549.3111,549.4757,164.6698,124.1781,113.7448,108.8837,800.4774,754.7329,737.3522,733.6626,691.4955,1143.32,1448.862,1416.739,1309.485,1344.837,2439.321,2420.262,2362.605,2312.87,2319.466,NA,"Fri Apr 27 20:37:36 2018","Max formant: 5000 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WE","welsh",42914.13269,"34","M","Bangor, Gwynedd","Cymru, DU","PhD/MD/JD","46.762",32.688,40.33,13.08,54.48,54.48,54.48,38.59,"196.052",138.838,"57.214",5000,-0.550085743471965,0.102961625948268,0.61436869800256,"short","unpredictable","short"
"2270","uk_028","2017-06-28_W_28_s","hymy","ə",551.8123,551.8688,56.5216,130.3384,127.2699,120.6156,468.8656,456.4894,441.3533,416.3218,376.4641,1458.646,1442.21,1428.915,1416.704,1400.359,2293.665,2211.655,2176.928,2162.256,2097.717,NA,"Fri Apr 27 20:37:36 2018","Max formant: 5000 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WE","welsh",42914.13269,"34","M","Bangor, Gwynedd","Cymru, DU","PhD/MD/JD","46.762",32.688,40.33,13.08,54.48,54.48,54.48,38.59,"196.052",138.838,"57.214",5000,-1.06330571632484,0.111519289183224,0.532518582829177,"short","unpredictable","short"
"2271","uk_028","2017-06-28_W_28_s","hib","i",559.2701,559.4244,154.306,143.1446,120.5765,107.0108,450.0938,444.4221,419.3511,437.1727,444.4191,1827.23,1796.335,1912.174,1877.911,1889.367,2436.896,2351.781,2350.741,2230.098,2271.088,NA,"Fri Apr 27 20:37:36 2018","Max formant: 5000 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WE","welsh",42914.13269,"34","M","Bangor, Gwynedd","Cymru, DU","PhD/MD/JD","46.762",32.688,40.33,13.08,54.48,54.48,54.48,38.59,"196.052",138.838,"57.214",5000,-1.11444288828799,0.402844688832661,0.60933447176235,"voiced","predictable","long"
"2272","uk_028","2017-06-28_W_28_s","hip","i",563.5828,563.6752,92.43496,112.4233,108.7372,104.2899,450.1656,462.2321,457.8719,456.0685,445.7706,1671.646,1620.541,1521.532,1492.313,1461.231,2109.019,2038.467,2054.658,2056.74,2085.096,NA,"Fri Apr 27 20:37:36 2018","Max formant: 5000 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WE","welsh",42914.13269,"34","M","Bangor, Gwynedd","Cymru, DU","PhD/MD/JD","46.762",32.688,40.33,13.08,54.48,54.48,54.48,38.59,"196.052",138.838,"57.214",5000,-1.02656195415287,0.17432159617014,0.47471328490061,"voiceless","predictable","short"
"2273","uk_028","2017-06-28_W_28_s","he:m","e:",565.8548,566.107,252.1886,111.5208,106.9341,103.5431,507.7772,517.4634,544.7988,563.2171,613.5682,1455.747,1688.69,1626.408,1814.281,1687.67,1971.768,1986.518,2178.214,2830.712,2761.639,NA,"Fri Apr 27 20:37:36 2018","Max formant: 5000 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WE","welsh",42914.13269,"34","M","Bangor, Gwynedd","Cymru, DU","PhD/MD/JD","46.762",32.688,40.33,13.08,54.48,54.48,54.48,38.59,"196.052",138.838,"57.214",5000,-0.852734852632452,0.240977776319037,0.533109149124089,"long","unpredictable","long"
"2274","uk_028","2017-06-28_W_28_s","hup","ɨ",568.3082,568.4286,120.4344,126.3945,115.3429,105.5754,426.663,418.9537,436.5888,458.3392,448.4975,1878.613,1896.795,1904.042,1919.161,1859.192,2544.299,2471.698,2624.641,2609.154,2480.116,NA,"Fri Apr 27 20:37:36 2018","Max formant: 5000 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WE","welsh",42914.13269,"34","M","Bangor, Gwynedd","Cymru, DU","PhD/MD/JD","46.762",32.688,40.33,13.08,54.48,54.48,54.48,38.59,"196.052",138.838,"57.214",5000,-1.07415961380677,0.398582869109391,0.719547998946044,"voiceless","predictable","short"
"2275","uk_028","2017-06-28_W_28_s","hop","o",593.6278,593.7217,93.93562,127.3782,117.7685,112.9155,828.8366,745.5083,742.8235,756.6215,812.227,1111.787,1870.988,1738.204,1459.33,1288.377,2477.936,2396.486,2374.788,2363.652,2396.848,NA,"Fri Apr 27 20:37:36 2018","Max formant: 5000 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WE","welsh",42914.13269,"34","M","Bangor, Gwynedd","Cymru, DU","PhD/MD/JD","46.762",32.688,40.33,13.08,54.48,54.48,54.48,38.59,"196.052",138.838,"57.214",5000,-0.542692938795043,0.307456270409714,0.619512044504497,"voiceless","predictable","short"
"2276","uk_028","2017-06-28_W_28_s","hem","e",828.7349,828.8673,132.4244,126.4652,107.6902,102.2683,815.506,794.6009,781.4978,750.946,681.4768,1557.908,1538.196,1546.016,1564.145,1536.987,2521.633,2568.234,2668.327,2786.093,2440.528,NA,"Fri Apr 27 20:37:36 2018","Max formant: 5000 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WE","welsh",42914.13269,"34","M","Bangor, Gwynedd","Cymru, DU","PhD/MD/JD","46.762",32.688,40.33,13.08,54.48,54.48,54.48,38.59,"196.052",138.838,"57.214",5000,-0.491939070063756,0.190285173560143,0.73605555842118,"short","unpredictable","short"
"2277","uk_028","2017-06-28_W_28_s","him","i",830.8139,830.9386,124.7583,133.2395,119.5595,108.5386,435.9675,427.2291,421.7604,452.8529,478.2544,1714.042,1692.354,1847.906,1907.155,1827.301,2169.076,2070.94,2046.97,1985.674,2472.55,NA,"Fri Apr 27 20:37:36 2018","Max formant: 5000 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WE","welsh",42914.13269,"34","M","Bangor, Gwynedd","Cymru, DU","PhD/MD/JD","46.762",32.688,40.33,13.08,54.48,54.48,54.48,38.59,"196.052",138.838,"57.214",5000,-1.10871402454184,0.368656980284898,0.470964525138188,"short","unpredictable","short"
"2278","uk_028","2017-06-28_W_28_s","hwp","u",838.1181,838.2161,98.0196,124.5775,112.1245,102.18,647.4387,623.01,656.436,652.3045,630.514,1126.316,1225.667,1209.733,1183.041,1230.116,2047.123,2052.79,2068.525,2104.443,2075.944,NA,"Fri Apr 27 20:37:36 2018","Max formant: 5000 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WE","welsh",42914.13269,"34","M","Bangor, Gwynedd","Cymru, DU","PhD/MD/JD","46.762",32.688,40.33,13.08,54.48,54.48,54.48,38.59,"196.052",138.838,"57.214",5000,-0.666326202503184,-0.05499645173765,0.481439667058969,"voiceless","predictable","short"
"2279","uk_028","2017-06-28_W_28_s","hip","i",738.4221,738.5311,109.0616,115.9075,111.5031,103.8611,542.3976,528.6175,526.766,512.9083,509.7779,1806.338,1772.425,1739.538,1735.485,1564.793,2017.026,2008.946,2029.31,2090.255,2137.422,NA,"Fri Apr 27 20:37:36 2018","Max formant: 5000 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WE","welsh",42914.13269,"34","M","Bangor, Gwynedd","Cymru, DU","PhD/MD/JD","46.762",32.688,40.33,13.08,54.48,54.48,54.48,38.59,"196.052",138.838,"57.214",5000,-0.886394977658493,0.308223434889095,0.462299707956244,"voiceless","predictable","short"
"2280","uk_028","2017-06-28_W_28_s","hum","ɨ",751.52,751.6519,131.9345,131.4325,120.5193,109.8604,523.0944,527.263,521.9953,516.9504,489.6676,1777.071,1861.271,1775.445,1658.825,1580.668,2295.419,2803.513,2787.201,2700.043,2556.753,NA,"Fri Apr 27 20:37:36 2018","Max formant: 5000 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WE","welsh",42914.13269,"34","M","Bangor, Gwynedd","Cymru, DU","PhD/MD/JD","46.762",32.688,40.33,13.08,54.48,54.48,54.48,38.59,"196.052",138.838,"57.214",5000,-0.89549282081147,0.328654969891659,0.77964174061897,"short","unpredictable","short"
"2281","uk_028","2017-06-28_W_28_s","hip","i",753.6589,753.7414,82.51533,134.1833,121.1605,109.4555,475.8319,499.5481,495.8665,494.5271,494.4422,1782.206,1830.287,1827.243,1790.101,1843.277,2262.525,2329.17,2307.681,2203.235,2360.225,NA,"Fri Apr 27 20:37:36 2018","Max formant: 5000 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WE","welsh",42914.13269,"34","M","Bangor, Gwynedd","Cymru, DU","PhD/MD/JD","46.762",32.688,40.33,13.08,54.48,54.48,54.48,38.59,"196.052",138.838,"57.214",5000,-0.946844667551265,0.357412147637588,0.590846998348594,"voiceless","predictable","short"
"2282","uk_028","2017-06-28_W_28_s","ho:m","o:",756.0885,756.3429,254.3381,119.6321,111.8951,100.2109,544.6171,547.0216,565.928,605.2647,655.8544,1607.858,1562.591,1627.338,1791.326,1269.102,2450.579,2426.823,2485.632,2084.805,2112.881,NA,"Fri Apr 27 20:37:36 2018","Max formant: 5000 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WE","welsh",42914.13269,"34","M","Bangor, Gwynedd","Cymru, DU","PhD/MD/JD","46.762",32.688,40.33,13.08,54.48,54.48,54.48,38.59,"196.052",138.838,"57.214",5000,-0.814684543191224,0.241549425135709,0.665130827328944,"long","unpredictable","long"
"2283","uk_028","2017-06-28_W_28_s","hu:m","ɨ:",767.7739,768.0442,270.3706,119.2554,108.6117,95.18185,381.4954,358.4648,366.2957,398.9418,477.4928,1941.057,1942.062,1695.44,1709.121,1530.748,2730.677,2803.764,2265.882,2469.149,2311.364,NA,"Fri Apr 27 20:37:36 2018","Max formant: 5000 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WE","welsh",42914.13269,"34","M","Bangor, Gwynedd","Cymru, DU","PhD/MD/JD","46.762",32.688,40.33,13.08,54.48,54.48,54.48,38.59,"196.052",138.838,"57.214",5000,-1.24971047411803,0.282546168326162,0.572567961270438,"long","unpredictable","long"
"2284","uk_028","2017-06-28_W_28_s","hep","e",770.0123,770.1239,111.657,NA,107.6285,103.2488,786.3397,770.8632,758.5477,754.351,758.0277,1478.347,1444.537,1455.719,1493.797,1629.851,2413.42,2347.59,2393.359,2320.173,2604.726,NA,"Fri Apr 27 20:37:36 2018","Max formant: 5000 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WE","welsh",42914.13269,"34","M","Bangor, Gwynedd","Cymru, DU","PhD/MD/JD","46.762",32.688,40.33,13.08,54.48,54.48,54.48,38.59,"196.052",138.838,"57.214",5000,-0.52174572073337,0.130103810803144,0.627301692728483,"voiceless","predictable","short"
"2285","uk_028","2017-06-28_W_28_s","hi:m","i:",775.04,775.2814,241.4535,117.4644,110.3233,95.74111,319.8089,298.8302,339.4527,387.0122,484.1974,2066.422,2094.197,2047.076,1946.31,1708.092,2927.936,2685.366,2718.875,2639.923,2295.201,NA,"Fri Apr 27 20:37:36 2018","Max formant: 5000 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WE","welsh",42914.13269,"34","M","Bangor, Gwynedd","Cymru, DU","PhD/MD/JD","46.762",32.688,40.33,13.08,54.48,54.48,54.48,38.59,"196.052",138.838,"57.214",5000,-1.32581679006283,0.471016307653588,0.754822065969422,"long","unpredictable","long"
"2286","uk_028","2017-06-28_W_28_s","ham","a",777.4314,777.6111,179.7717,112.9197,102.3271,102.7744,878.0559,871.9912,895.8063,877.3924,863.6191,1281.061,1267.399,1279.84,1263.267,1278.188,2450.045,2516.288,2554.647,2595.298,2501.541,NA,"Fri Apr 27 20:37:36 2018","Max formant: 5000 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WE","welsh",42914.13269,"34","M","Bangor, Gwynedd","Cymru, DU","PhD/MD/JD","46.762",32.688,40.33,13.08,54.48,54.48,54.48,38.59,"196.052",138.838,"57.214",5000,-0.355427198253861,0.00133894427835557,0.692517927800944,"short","unpredictable","short"
"2287","uk_028","2017-06-28_W_28_s","hap","a",784.9385,785.0341,95.55294,113.0632,105.9324,99.90361,831.6926,810.9782,801.5842,793.6768,830.6015,1344.518,1347.13,1346.382,1317.99,1304.021,2626.382,2706.633,2731.39,2709.864,2680.457,NA,"Fri Apr 27 20:37:36 2018","Max formant: 5000 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WE","welsh",42914.13269,"34","M","Bangor, Gwynedd","Cymru, DU","PhD/MD/JD","46.762",32.688,40.33,13.08,54.48,54.48,54.48,38.59,"196.052",138.838,"57.214",5000,-0.466561385264654,0.0520248689811167,0.759414511289303,"voiceless","predictable","short"
"2288","uk_028","2017-06-28_W_28_s","heb","e",787.6667,787.8899,223.2116,116.5787,98.52859,90.4044,520.897,542.6991,565.043,588.88,612.3916,1907.714,1885.778,1846.435,1793.887,1682.585,2241.051,2759.434,2506.504,2587.411,2715.516,NA,"Fri Apr 27 20:37:36 2018","Max formant: 5000 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WE","welsh",42914.13269,"34","M","Bangor, Gwynedd","Cymru, DU","PhD/MD/JD","46.762",32.688,40.33,13.08,54.48,54.48,54.48,38.59,"196.052",138.838,"57.214",5000,-0.816249570376955,0.367860627117857,0.673492827730916,"voiced","predictable","long"
"2289","uk_028","2017-06-28_W_28_s","hwb","u",789.834,789.9756,141.5119,122.1911,112.2041,105.0771,537.8856,513.3072,537.0607,552.2622,511.1321,994.4198,1273.859,1219.948,1107.232,1076.977,1930.834,2051.21,2118.722,2054.857,1971.087,NA,"Fri Apr 27 20:37:36 2018","Max formant: 5000 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WE","welsh",42914.13269,"34","M","Bangor, Gwynedd","Cymru, DU","PhD/MD/JD","46.762",32.688,40.33,13.08,54.48,54.48,54.48,38.59,"196.052",138.838,"57.214",5000,-0.867040281319559,-0.0465878909540578,0.505416950880048,"voiced","predictable","long"
"2290","uk_028","2017-06-28_W_28_s","hup","ɨ",794.5097,794.5852,75.52867,127.0579,119.5716,110.1009,459.2169,451.864,458.0136,467.2133,474.9826,1904.956,1907.014,1934.75,1935.105,1918.75,2534.049,2449.859,2476.251,2550.358,2563.884,NA,"Fri Apr 27 20:37:36 2018","Max formant: 5000 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WE","welsh",42914.13269,"34","M","Bangor, Gwynedd","Cymru, DU","PhD/MD/JD","46.762",32.688,40.33,13.08,54.48,54.48,54.48,38.59,"196.052",138.838,"57.214",5000,-1.0262525268257,0.414581993328412,0.661349597026969,"voiceless","predictable","short"
